,Commodity,Util,Value,Period,Group,Unit,Short Description,State,Year
1054,PEACHES,ALL UTILIZATION PRACTICES,68,WEEK #16,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT GREEN TIP",NY,2017
1055,PEACHES,ALL UTILIZATION PRACTICES,78,WEEK #17,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT GREEN TIP",NY,2017
1056,PEACHES,ALL UTILIZATION PRACTICES,88,WEEK #18,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT GREEN TIP",NY,2017
1057,PEACHES,ALL UTILIZATION PRACTICES,94,WEEK #19,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT GREEN TIP",NY,2017
1058,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #27,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
1059,PEACHES,ALL UTILIZATION PRACTICES,0,WEEK #28,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
1060,PEACHES,ALL UTILIZATION PRACTICES,6,WEEK #29,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
1061,PEACHES,ALL UTILIZATION PRACTICES,18,WEEK #30,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
1062,PEACHES,ALL UTILIZATION PRACTICES,35,WEEK #31,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
1063,PEACHES,ALL UTILIZATION PRACTICES,56,WEEK #32,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
1064,PEACHES,ALL UTILIZATION PRACTICES,62,WEEK #33,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
1065,PEACHES,ALL UTILIZATION PRACTICES,67,WEEK #34,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
1066,PEACHES,ALL UTILIZATION PRACTICES,69,WEEK #35,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
1067,PEACHES,ALL UTILIZATION PRACTICES,71,WEEK #36,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
1068,PEACHES,ALL UTILIZATION PRACTICES,84,WEEK #37,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
1069,PEACHES,ALL UTILIZATION PRACTICES,88,WEEK #38,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED",NY,2017
1070,PEACHES,ALL UTILIZATION PRACTICES,15,WEEK #14,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PINK",NY,2017
1071,PEACHES,ALL UTILIZATION PRACTICES,20,WEEK #15,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PINK",NY,2017
1072,PEACHES,ALL UTILIZATION PRACTICES,23,WEEK #16,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PINK",NY,2017
1073,PEACHES,ALL UTILIZATION PRACTICES,41,WEEK #17,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PINK",NY,2017
1074,PEACHES,ALL UTILIZATION PRACTICES,53,WEEK #18,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PINK",NY,2017
1075,PEACHES,ALL UTILIZATION PRACTICES,55,WEEK #19,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PINK",NY,2017
1076,PEACHES,ALL UTILIZATION PRACTICES,73,WEEK #20,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PINK",NY,2017
1077,PEACHES,ALL UTILIZATION PRACTICES,85,WEEK #21,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PINK",NY,2017
1078,PEACHES,ALL UTILIZATION PRACTICES,89,WEEK #22,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PINK",NY,2017
1079,PEACHES,ALL UTILIZATION PRACTICES,4,YEAR,FRUIT & TREE NUTS,TONS / ACRE,"YIELD, MEASURED IN TONS / ACRE",NY,2017
1080,PEACHES,FRESH MARKET,                 (D),MARKETING YEAR,FRUIT & TREE NUTS,$ / TON,"PRICE RECEIVED, MEASURED IN $ / TON",NY,2017
1081,PEACHES,FRESH MARKET,                 (D),YEAR,FRUIT & TREE NUTS,$,"PRODUCTION, MEASURED IN $",NY,2017
1082,PEACHES,FRESH MARKET,                 (D),YEAR,FRUIT & TREE NUTS,TONS,"PRODUCTION, MEASURED IN TONS",NY,2017
1083,PEACHES,NOT SOLD,90,YEAR,FRUIT & TREE NUTS,TONS,"PRODUCTION, MEASURED IN TONS",NY,2017
1084,PEACHES,PROCESSING,                 (D),MARKETING YEAR,FRUIT & TREE NUTS,$ / TON,"PRICE RECEIVED, MEASURED IN $ / TON",NY,2017
1085,PEACHES,PROCESSING,                 (D),YEAR,FRUIT & TREE NUTS,$,"PRODUCTION, MEASURED IN $",NY,2017
1086,PEACHES,PROCESSING,                 (D),YEAR,FRUIT & TREE NUTS,TONS,"PRODUCTION, MEASURED IN TONS",NY,2017
1087,PEACHES,UTILIZED,"11,426,000",YEAR,FRUIT & TREE NUTS,$,"PRODUCTION, MEASURED IN $",NY,2017
1088,PEACHES,UTILIZED,"6,310",YEAR,FRUIT & TREE NUTS,TONS,"PRODUCTION, MEASURED IN TONS",NY,2017
1089,PEARS,ALL UTILIZATION PRACTICES,21,WEEK #27,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
1090,PEARS,ALL UTILIZATION PRACTICES,20,WEEK #28,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
1091,PEARS,ALL UTILIZATION PRACTICES,22,WEEK #29,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
1092,PEARS,ALL UTILIZATION PRACTICES,22,WEEK #30,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
1093,PEARS,ALL UTILIZATION PRACTICES,27,WEEK #31,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, MEASURED IN PCT EXCELLENT",NY,2017
1094,PEARS,ALL UTILIZATION PRACTICES,6,WEEK #27,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
1095,PEARS,ALL UTILIZATION PRACTICES,15,WEEK #28,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
1096,PEARS,ALL UTILIZATION PRACTICES,15,WEEK #29,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
1097,PEARS,ALL UTILIZATION PRACTICES,7,WEEK #30,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
1098,PEARS,ALL UTILIZATION PRACTICES,4,WEEK #31,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, MEASURED IN PCT FAIR",NY,2017
1099,PEARS,ALL UTILIZATION PRACTICES,73,WEEK #27,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
1100,PEARS,ALL UTILIZATION PRACTICES,64,WEEK #28,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
1101,PEARS,ALL UTILIZATION PRACTICES,55,WEEK #29,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
1102,PEARS,ALL UTILIZATION PRACTICES,48,WEEK #30,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
1103,PEARS,ALL UTILIZATION PRACTICES,39,WEEK #31,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, MEASURED IN PCT GOOD",NY,2017
1104,PEARS,ALL UTILIZATION PRACTICES,0,WEEK #27,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
1105,PEARS,ALL UTILIZATION PRACTICES,0,WEEK #28,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
1106,PEARS,ALL UTILIZATION PRACTICES,8,WEEK #29,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
1107,PEARS,ALL UTILIZATION PRACTICES,14,WEEK #30,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
1108,PEARS,ALL UTILIZATION PRACTICES,15,WEEK #31,FRUIT & TREE NUTS,PCT POOR,"CONDITION, MEASURED IN PCT POOR",NY,2017
1109,PEARS,ALL UTILIZATION PRACTICES,0,WEEK #27,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
1110,PEARS,ALL UTILIZATION PRACTICES,1,WEEK #28,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
1111,PEARS,ALL UTILIZATION PRACTICES,0,WEEK #29,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
1112,PEARS,ALL UTILIZATION PRACTICES,9,WEEK #30,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
1113,PEARS,ALL UTILIZATION PRACTICES,15,WEEK #31,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, MEASURED IN PCT VERY POOR",NY,2017
1114,PEARS,ALL UTILIZATION PRACTICES,0,WEEK #27,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
1115,PEARS,ALL UTILIZATION PRACTICES,0,WEEK #28,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
1116,PEARS,ALL UTILIZATION PRACTICES,0,WEEK #29,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
1117,PEARS,ALL UTILIZATION PRACTICES,0,WEEK #30,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
1118,PEARS,ALL UTILIZATION PRACTICES,0,WEEK #31,FRUIT & TREE NUTS,PCT EXCELLENT,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT",NY,2017
1119,PEARS,ALL UTILIZATION PRACTICES,6,WEEK #27,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
1120,PEARS,ALL UTILIZATION PRACTICES,7,WEEK #28,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
1121,PEARS,ALL UTILIZATION PRACTICES,7,WEEK #29,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
1122,PEARS,ALL UTILIZATION PRACTICES,6,WEEK #30,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
1123,PEARS,ALL UTILIZATION PRACTICES,6,WEEK #31,FRUIT & TREE NUTS,PCT FAIR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR",NY,2017
1124,PEARS,ALL UTILIZATION PRACTICES,78,WEEK #27,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
1125,PEARS,ALL UTILIZATION PRACTICES,78,WEEK #28,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
1126,PEARS,ALL UTILIZATION PRACTICES,75,WEEK #29,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
1127,PEARS,ALL UTILIZATION PRACTICES,75,WEEK #30,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
1128,PEARS,ALL UTILIZATION PRACTICES,75,WEEK #31,FRUIT & TREE NUTS,PCT GOOD,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD",NY,2017
1129,PEARS,ALL UTILIZATION PRACTICES,5,WEEK #27,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
1130,PEARS,ALL UTILIZATION PRACTICES,5,WEEK #28,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
1131,PEARS,ALL UTILIZATION PRACTICES,7,WEEK #29,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
1132,PEARS,ALL UTILIZATION PRACTICES,7,WEEK #30,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
1133,PEARS,ALL UTILIZATION PRACTICES,7,WEEK #31,FRUIT & TREE NUTS,PCT POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR",NY,2017
1134,PEARS,ALL UTILIZATION PRACTICES,11,WEEK #27,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
1135,PEARS,ALL UTILIZATION PRACTICES,10,WEEK #28,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
1136,PEARS,ALL UTILIZATION PRACTICES,11,WEEK #29,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
1137,PEARS,ALL UTILIZATION PRACTICES,12,WEEK #30,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
1138,PEARS,ALL UTILIZATION PRACTICES,12,WEEK #31,FRUIT & TREE NUTS,PCT VERY POOR,"CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR",NY,2017
1139,PEARS,ALL UTILIZATION PRACTICES,0,WEEK #16,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
1140,PEARS,ALL UTILIZATION PRACTICES,6,WEEK #17,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
1141,PEARS,ALL UTILIZATION PRACTICES,25,WEEK #18,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
1142,PEARS,ALL UTILIZATION PRACTICES,33,WEEK #19,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
1143,PEARS,ALL UTILIZATION PRACTICES,42,WEEK #20,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
1144,PEARS,ALL UTILIZATION PRACTICES,61,WEEK #21,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
1145,PEARS,ALL UTILIZATION PRACTICES,90,WEEK #22,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
1146,PEARS,ALL UTILIZATION PRACTICES,98,WEEK #23,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
1147,PEARS,ALL UTILIZATION PRACTICES,100,WEEK #24,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
1148,PEARS,ALL UTILIZATION PRACTICES,100,WEEK #25,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
1149,PEARS,ALL UTILIZATION PRACTICES,100,WEEK #26,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
1150,PEARS,ALL UTILIZATION PRACTICES,100,WEEK #27,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
1151,PEARS,ALL UTILIZATION PRACTICES,100,WEEK #28,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
1152,PEARS,ALL UTILIZATION PRACTICES,100,WEEK #29,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
1153,PEARS,ALL UTILIZATION PRACTICES,100,WEEK #30,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
1154,PEARS,ALL UTILIZATION PRACTICES,100,WEEK #31,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, MEASURED IN PCT FULL BLOOM",NY,2017
1155,PEARS,ALL UTILIZATION PRACTICES,10,WEEK #14,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, MEASURED IN PCT GREEN TIP",NY,2017
1156,PEARS,ALL UTILIZATION PRACTICES,19,WEEK #15,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, MEASURED IN PCT GREEN TIP",NY,2017
1157,PEARS,ALL UTILIZATION PRACTICES,28,WEEK #16,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, MEASURED IN PCT GREEN TIP",NY,2017
1158,PEARS,ALL UTILIZATION PRACTICES,71,WEEK #17,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, MEASURED IN PCT GREEN TIP",NY,2017
1159,PEARS,ALL UTILIZATION PRACTICES,80,WEEK #18,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, MEASURED IN PCT GREEN TIP",NY,2017
1160,PEARS,ALL UTILIZATION PRACTICES,89,WEEK #19,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, MEASURED IN PCT GREEN TIP",NY,2017
1161,PEARS,ALL UTILIZATION PRACTICES,97,WEEK #20,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, MEASURED IN PCT GREEN TIP",NY,2017
1162,PEARS,ALL UTILIZATION PRACTICES,0,WEEK #27,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
1163,PEARS,ALL UTILIZATION PRACTICES,2,WEEK #28,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
1164,PEARS,ALL UTILIZATION PRACTICES,4,WEEK #29,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
1165,PEARS,ALL UTILIZATION PRACTICES,5,WEEK #30,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
1166,PEARS,ALL UTILIZATION PRACTICES,7,WEEK #31,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, MEASURED IN PCT HARVESTED",NY,2017
1167,PEARS,ALL UTILIZATION PRACTICES,0,WEEK #14,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, MEASURED IN PCT PINK",NY,2017
1168,PEARS,ALL UTILIZATION PRACTICES,0,WEEK #15,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, MEASURED IN PCT PINK",NY,2017
1169,PEARS,ALL UTILIZATION PRACTICES,6,WEEK #16,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, MEASURED IN PCT PINK",NY,2017
1170,PEARS,ALL UTILIZATION PRACTICES,23,WEEK #17,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, MEASURED IN PCT PINK",NY,2017
1171,PEARS,ALL UTILIZATION PRACTICES,37,WEEK #18,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, MEASURED IN PCT PINK",NY,2017
1172,PEARS,ALL UTILIZATION PRACTICES,46,WEEK #19,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, MEASURED IN PCT PINK",NY,2017
1173,PEARS,ALL UTILIZATION PRACTICES,73,WEEK #20,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, MEASURED IN PCT PINK",NY,2017
1174,PEARS,ALL UTILIZATION PRACTICES,87,WEEK #21,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, MEASURED IN PCT PINK",NY,2017
1175,PEARS,ALL UTILIZATION PRACTICES,97,WEEK #22,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, MEASURED IN PCT PINK",NY,2017
1176,PEARS,ALL UTILIZATION PRACTICES,39,WEEK #18,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1177,PEARS,ALL UTILIZATION PRACTICES,52,WEEK #19,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1178,PEARS,ALL UTILIZATION PRACTICES,65,WEEK #20,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1179,PEARS,ALL UTILIZATION PRACTICES,75,WEEK #21,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1180,PEARS,ALL UTILIZATION PRACTICES,82,WEEK #22,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1181,PEARS,ALL UTILIZATION PRACTICES,87,WEEK #23,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1182,PEARS,ALL UTILIZATION PRACTICES,92,WEEK #24,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1183,PEARS,ALL UTILIZATION PRACTICES,95,WEEK #25,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1184,PEARS,ALL UTILIZATION PRACTICES,96,WEEK #26,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1185,PEARS,ALL UTILIZATION PRACTICES,96,WEEK #27,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1186,PEARS,ALL UTILIZATION PRACTICES,96,WEEK #28,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1187,PEARS,ALL UTILIZATION PRACTICES,97,WEEK #29,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1188,PEARS,ALL UTILIZATION PRACTICES,98,WEEK #30,FRUIT & TREE NUTS,PCT FULL BLOOM,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT FULL BLOOM",NY,2017
1189,PEARS,ALL UTILIZATION PRACTICES,10,WEEK #14,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT GREEN TIP",NY,2017
1190,PEARS,ALL UTILIZATION PRACTICES,21,WEEK #15,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT GREEN TIP",NY,2017
1191,PEARS,ALL UTILIZATION PRACTICES,52,WEEK #16,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT GREEN TIP",NY,2017
1192,PEARS,ALL UTILIZATION PRACTICES,63,WEEK #17,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT GREEN TIP",NY,2017
1193,PEARS,ALL UTILIZATION PRACTICES,80,WEEK #18,FRUIT & TREE NUTS,PCT GREEN TIP,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT GREEN TIP",NY,2017
1194,PEARS,ALL UTILIZATION PRACTICES,1,WEEK #27,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
1195,PEARS,ALL UTILIZATION PRACTICES,3,WEEK #28,FRUIT & TREE NUTS,PCT HARVESTED,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED",NY,2017
1196,PEARS,ALL UTILIZATION PRACTICES,0,WEEK #14,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT PINK",NY,2017
1197,PEARS,ALL UTILIZATION PRACTICES,3,WEEK #15,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT PINK",NY,2017
1198,PEARS,ALL UTILIZATION PRACTICES,24,WEEK #16,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT PINK",NY,2017
1199,PEARS,ALL UTILIZATION PRACTICES,38,WEEK #17,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT PINK",NY,2017
1200,PEARS,ALL UTILIZATION PRACTICES,55,WEEK #18,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT PINK",NY,2017
1201,PEARS,ALL UTILIZATION PRACTICES,71,WEEK #19,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT PINK",NY,2017
1202,PEARS,ALL UTILIZATION PRACTICES,83,WEEK #20,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT PINK",NY,2017
1203,PEARS,ALL UTILIZATION PRACTICES,91,WEEK #21,FRUIT & TREE NUTS,PCT PINK,"PROGRESS, 5 YEAR AVG, MEASURED IN PCT PINK",NY,2017
